EmployeeID,Name,Department,Role,Location,ExperienceYears,Age,JobLevel,PerformanceRating,Salary,SalaryBand,Bonus,BenefitsEstimate,JoiningDate,Gender,ManagerID
1168,Employee_01168,Engineering,Tech Lead,Mumbai,3,27,L2,2,1152184,C,23043,138262,12-11-2017,Female,1169
1169,Employee_01169,Engineering,ML Engineer,Chennai,7,29,L7,3,1615822,C,80791,193898,05-02-2021,Other,
1170,Employee_01170,Engineering,Senior Software Engineer,Chennai,8,35,L6,4,1568914,C,156891,188269,15-09-2017,Other,1169
1171,Employee_01171,Engineering,Frontend Engineer,Pune,5,27,L3,3,867682,D,43384,104121,21-09-2006,Other,154
1172,Employee_01172,Engineering,Tech Lead,Chennai,3,28,L3,3,1186310,C,59315,142357,10-02-2017,Female,407
1173,Employee_01173,Engineering,ML Engineer,Pune,2,24,L3,4,943383,D,94338,113205,23-07-2016,Female,1119
1174,Employee_01174,Engineering,Backend Engineer,Hyderabad,9,34,L5,3,1034731,C,51736,124167,30-07-2016,Male,105
1175,Employee_01175,Engineering,Fullstack Engineer,Pune,8,35,L5,3,1060105,C,53005,127212,25-06-2023,Other,1180
1176,Employee_01176,Finance,Finance Manager,Mumbai,4,26,L5,4,1203301,C,120330,144396,13-10-2018,Female,675
1177,Employee_01177,Engineering,Fullstack Engineer,Noida,8,31,L7,3,1462554,C,73127,175506,02-07-2009,Female,
1178,Employee_01178,Engineering,Frontend Engineer,Hyderabad,9,32,L5,4,1001332,C,100133,120159,16-05-2020,Female,962
1179,Employee_01179,Finance,Finance Manager,Pune,8,33,L6,3,1276502,C,63825,153180,09-06-2025,Male,860
1180,Employee_01180,Engineering,ML Engineer,Pune,13,40,L9,4,1907826,B,190782,228939,29-06-2019,Male,
1181,Employee_01181,HR,Talent Acquisition Specialist,Noida,10,35,L7,3,922096,D,46104,110651,08-05-2010,Male,
1182,Employee_01182,HR,HR Manager,Hyderabad,7,29,L5,3,1036848,C,51842,124421,22-07-2023,Female,778
1183,Employee_01183,Engineering,Frontend Engineer,Pune,11,35,L10,3,1704883,C,85244,204585,25-04-2025,Male,1103
1184,Employee_01184,HR,HR Manager,Hyderabad,4,29,L4,4,943275,D,94327,113193,18-10-2010,Female,347
1185,Employee_01185,Engineering,Backend Engineer,Hyderabad,4,28,L5,4,940799,D,94079,112895,16-03-2021,Female,388
1186,Employee_01186,Engineering,Software Engineer,Bangalore,8,33,L5,4,1050129,C,105012,126015,08-09-2011,Male,28
1187,Employee_01187,HR,HRBP,Mumbai,12,35,L7,3,931091,D,46554,111730,02-11-2023,Other,320
1188,Employee_01188,HR,HR Manager,Hyderabad,4,28,L3,3,908314,D,45415,108997,22-03-2016,Male,924
1189,Employee_01189,Engineering,Backend Engineer,Noida,5,27,L5,4,1007220,C,100722,120866,12-10-2016,Female,577
1190,Employee_01190,Engineering,Frontend Engineer,Bangalore,2,29,L2,4,546767,E,54676,65612,05-05-2022,Female,417
1191,Employee_01191,Finance,Accountant,Chennai,3,29,L4,4,783755,D,78375,94050,14-10-2021,Other,907
1192,Employee_01192,Engineering,ML Engineer,Pune,3,27,L2,3,705356,D,35267,84642,05-12-2008,Male,499
1193,Employee_01193,Engineering,Tech Lead,Pune,9,35,L6,3,1701214,C,85060,204145,23-03-2018,Male,896
1194,Employee_01194,Engineering,Frontend Engineer,Chennai,8,32,L6,4,1014375,C,101437,121725,15-07-2007,Female,154
1195,Employee_01195,Engineering,Backend Engineer,Pune,6,33,L4,1,812379,D,0,97485,26-03-2011,Male,1103
1196,Employee_01196,HR,Talent Acquisition Specialist,Pune,8,32,L7,3,784747,D,39237,94169,30-11-2011,Male,1181
1197,Employee_01197,Finance,Billing Specialist,Bangalore,15,38,L7,3,1148476,C,57423,137817,10-09-2022,Other,914
1198,Employee_01198,HR,HR Manager,Mumbai,1,24,L2,3,698752,D,34937,83850,18-09-2020,Female,1091
1199,Employee_01199,HR,HR Executive,Chennai,7,31,L5,2,707991,D,14159,84958,18-09-2013,Male,875
1200,Employee_01200,Engineering,Data Engineer,Mumbai,7,29,L6,4,1035972,C,103597,124316,15-06-2023,Male,660
